Timestamp,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
20653,-0.3672,-0.4331,0.3384,-0.01220703,-0.2421875,-1.01074219,615.4,399.86,-194.05
20682,-0.6566,-0.48,0.6066,0.00976562,-0.171875,-1.08203125,624.16,410.56,-197.8
20693,-0.5268,-0.4821,0.596,0.02490234,-0.14453125,-1.14306641,606.57,401.16,-200.54
20722,-0.3182,-0.6385,0.5811,0.02734375,-0.16113281,-1.01660156,625.75,402.41,-194.11
20733,-0.3448,-0.6236,0.6098,0.03222656,-0.17138672,-1.02392578,613.66,417.54,-200.07
20762,-0.1309,-0.5981,0.7247,0.04785156,-0.18798828,-1.03710938,609.63,407.5,-213.68
20773,0.0404,-0.6024,0.779,0.04150391,-0.22070312,-1.03076172,600.42,403.05,-189.73
20802,0.5875,-0.597,0.9301,0.10009766,-0.06494141,-0.93994141,618.33,409.1,-203.1
20813,0.3629,-0.5385,0.8631,0.09130859,-0.08154297,-0.96728516,596.34,398.37,-207.15
20842,0.0181,-0.4917,0.8599,0.11328125,-0.15966797,-1.01708984,624.02,417.44,-197.56
20853,-0.2522,-0.4864,0.9493,0.09619141,-0.16552734,-1.04296875,613.83,414.54,-206.84
20882,-0.5364,-0.5183,1.1802,0.09960938,-0.18164062,-1.04980469,615.15,416.18,-198.8
20893,-0.5481,-0.5736,1.2696,0.1015625,-0.16552734,-1.03076172,615.26,406.74,-193.81
20922,0.1426,-0.6747,1.1526,0.08691406,-0.13818359,-0.86474609,604.9,406.85,-196.32
20933,0.1969,-0.6556,1.1249,0.10302734,-0.13232422,-0.92724609,609.37,405.43,-195.1
20962,-0.166,-0.5789,1.376,0.11816406,-0.11767578,-0.95507812,608.02,399.91,-196.61
20973,-0.3288,-0.5087,1.5782,0.13769531,-0.01269531,-0.96875,618.02,418.98,-196.08
21002,-0.282,-0.4693,1.5282,0.14404297,-0.07910156,-0.91943359,618.33,409.1,-203.1
21013,-0.1426,-0.4629,1.4931,0.13671875,-0.10986328,-0.88720703,624.31,401.02,-195.47
21042,0.1873,-0.4736,1.641,0.13916016,0.02978516,-0.89404297,618.41,402.36,-199.34
21119,-0.2065,-0.331,1.6336,0.13623047,0.06494141,-0.76953125,613.66,408.34,-188.4
21119,-0.2065,-0.331,1.6336,0.13623047,0.06494141,-0.76953125,624.55,393.94,-201.05
21163,-0.3118,-0.067,1.7709,0.12841797,0.12255859,-0.91699219,606.44,405.39,-197.72
21173,-0.3597,-0.0713,1.7709,0.13085938,0.14111328,-0.96826172,616.84,401.26,-192.69
21202,0.2203,-0.1309,1.5814,0.10498047,0.13232422,-0.88964844,606.37,401.6,-188.53
21213,0.2363,-0.0958,1.5814,0.10791016,0.17578125,-0.88525391,610.94,397.34,-190.08
21242,0.4236,0.0468,1.4356,0.07763672,0.12060547,-0.91796875,609.81,400.52,-216.6
21253,0.4342,0.0798,1.458,0.07128906,0.14453125,-0.88964844,618.08,416.22,-196.18
21282,-0.0415,0.2363,1.4931,0.06152344,0.11669922,-1.00292969,615.14,409.64,-189.71
21293,-0.0447,0.2246,1.4931,0.07177734,0.13623047,-1.02197266,624.03,414.78,-194.98
21322,0.1703,0.0894,1.3877,0.06103516,0.19335938,-0.87792969,613.87,405.25,-197.84
21333,0.0596,0.1916,1.342,0.04980469,0.13769531,-0.90527344,608.22,399.47,-208.62
21362,0.165,0.331,1.3846,0.04199219,0.15771484,-1.04443359,613.83,405.35,-195.17
21373,0.2724,0.3427,1.3494,0.03271484,0.16455078,-1.10302734,618.36,402.46,-196.67
21402,0.2192,0.2246,1.2856,0.015625,0.16455078,-0.99707031,615.42,406.4,-203.15
21413,0.0809,0.2267,1.3026,0.015625,0.19970703,-0.98339844,622.75,413.05,-205.69
21442,0.1511,0.2011,1.2505,0.02880859,0.26953125,-1.00634766,631.49,408,-188.67
21453,0.1916,0.2203,1.16,0.02734375,0.26904297,-1.01269531,606.04,424.66,-197.04
21482,-0.0724,0.1511,1.0664,0.00488281,0.20068359,-0.9140625,618.47,399.61,-199.43
21493,-0.0372,0.2522,1.0983,-0.00927734,0.26660156,-0.99951172,623.97,408.34,-183.22
21522,-0.1171,0.2405,0.977,-0.03515625,0.26757812,-0.95117188,616.6,414.93,-194.87
21533,-0.0394,0.2246,0.9525,-0.01416016,0.30224609,-0.89990234,609.06,424.51,-199.76
21562,-0.1203,0.249,0.895,-0.04101562,0.28515625,-0.99804688,611.05,402.36,-203.23
21573,-0.067,0.2001,0.8854,-0.05517578,0.32226562,-0.9140625,610.99,409.05,-208.32
21602,-0.1309,0.3129,0.8003,-0.03759766,0.30175781,-0.93115234,614.99,416.53,-189.46
21613,-0.199,0.3427,0.7407,-0.05029297,0.2734375,-0.92626953,623.13,392.49,-203.75
21642,-0.2767,0.3395,0.6864,-0.06738281,0.25,-0.96777344,622.57,409.5,-189.82
21653,-0.1873,0.3852,0.6428,-0.06787109,0.26953125,-0.97216797,621.41,404.86,-204.62
21682,-0.1564,0.3959,0.5172,-0.05957031,0.31494141,-1.01855469,607.71,409.79,-189.6
21693,-0.1309,0.398,0.397,-0.06054688,0.28808594,-1.03027344,627.13,410.5,-197.84
21770,0.0511,0.2916,0.2097,-0.06152344,0.24414062,-1.01171875,604.92,413.39,-205.42
21770,0.0511,0.2916,0.2097,-0.06152344,0.24414062,-1.01171875,627.25,404.99,-198.04
21814,0.1043,0.2873,0.1288,-0.07568359,0.2265625,-1.06005859,627.23,407.65,-200.61
21824,0.2054,0.2714,0.0809,-0.07861328,0.18945312,-1.00195312,613.72,408.2,-192.4
21852,0.0223,0.281,0.1426,-0.08935547,0.19384766,-1.02050781,607.73,413.67,-196.12
21863,-0.0032,0.3171,0.1139,-0.09960938,0.16210938,-1.0703125,622.39,413.83,-184.34
21892,0.166,0.1735,0.1469,-0.10595703,0.20410156,-0.99169922,610.93,402.6,-196.56
21903,0.1022,0.2182,0.1171,-0.09033203,0.16064453,-1.00244141,611.05,397.1,-196.75
21932,-0.0053,0.2703,0.1852,-0.09423828,0.18457031,-0.97363281,615.16,413.53,-196.23
21943,0.0106,0.3086,0.2086,-0.08740234,0.20898438,-1.09765625,616.97,400.97,-200.7
21972,0.1352,0.2384,0.1777,-0.11523438,0.18798828,-1.02539062,613.91,401.22,-195.31
21983,0.0575,0.199,0.1532,-0.10205078,0.14892578,-1.03076172,621.19,410.61,-197.75
22012,0.0596,0.2182,0.1479,-0.12597656,0.14990234,-0.99560547,622.39,423.02,-196
22023,0.0905,0.248,0.1554,-0.11767578,0.12646484,-0.99951172,609.41,401.4,-192.58
22052,0.1469,0.2586,0.2469,-0.11181641,0.19384766,-1.00195312,609.76,398.01,-210.02
22063,0.0841,0.2629,0.2182,-0.10205078,0.26660156,-0.95654297,616.84,401.26,-192.69
22092,-0.2916,0.0564,0.1511,-0.13769531,0.20947266,-0.97314453,623.09,401.79,-212.75
22103,-0.2639,0.083,0.1735,-0.12646484,0.21777344,-0.92382812,621.15,408.05,-192.51
22132,-0.2086,0.2054,0.215,-0.17138672,0.09033203,-1.05908203,623.97,417.54,-194.89
22143,-0.2788,0.249,0.2703,-0.15039062,0.19482422,-1.04150391,615.2,409.5,-193.71
22172,-0.0468,0.0724,0.1777,-0.17138672,0.18115234,-1.07226562,615.26,406.74,-193.81
22183,-0.1639,0.0394,0.2011,-0.18505859,0.19189453,-1.04394531,618.42,399.71,-196.77
22212,-0.4491,0.0926,0.1373,-0.18115234,0.19140625,-1.04345703,610.95,409.14,-205.65
22223,-0.2778,0.1383,0.067,-0.16259766,0.19433594,-1.06787109,593.2,400.09,-199.05
22252,0.182,0.0788,0.05,-0.14257812,0.16943359,-1.14648438,609.47,407.84,-204.34
22263,0.2363,-0.0468,0.0564,-0.15722656,0.12109375,-0.98925781,621.3,405.11,-197.95
22292,0.0255,0.0298,0.0096,-0.15283203,0.18945312,-0.93115234,610.96,406.49,-203.08
22303,0.0117,0.0766,0.0341,-0.13623047,0.20068359,-0.99951172,610.99,399.85,-196.65
22332,0.4119,0.0745,0.0724,-0.1875,0.15380859,-0.96435547,597.22,414.11,-189.29
22405,-0.0043,0.099,0.1554,-0.15185547,0.16503906,-0.90087891,623.18,392.4,-206.42
22415,-0.1586,0.1607,0.1383,-0.17041016,0.08642578,-0.94921875,604.8,409.7,-193.55
22443,-0.7907,-0.3927,-0.0096,-0.19189453,0.08251953,-1.140625,622.78,406.41,-199.26
22454,-0.133,-0.5906,-0.0649,-0.17724609,0.18408203,-1.15673828,622.69,406.6,-193.92
22483,0.2671,-0.5523,-0.0181,-0.16357422,0.17919922,-1.10205078,630.23,412.8,-208.47
22494,0.3916,-0.6896,-0.0543,-0.18359375,0.12939453,-1.02685547,614.16,400.68,-209.99
22523,0.9993,-1.0131,0.0117,-0.14550781,0.14794922,-1.29443359,615.42,406.4,-203.15
22534,0.7971,-1.144,0.0213,-0.12744141,0.16552734,-1.04638672,613.72,414.79,-200.16
22563,0.1288,-0.9429,0.1405,-0.08056641,0.14404297,-1.07666016,606.38,408.15,-197.63
22574,-0.1107,-0.8141,0.1745,-0.07373047,0.10742188,-1.04638672,613.96,401.12,-197.98
22603,-0.0053,-0.5374,0.0479,-0.04980469,0.10058594,-0.97558594,624.39,404.81,-204.67
22614,0.1618,-0.3948,0.0117,-0.06542969,0.04248047,-0.99121094,609.84,384.69,-198.5
22643,-0.0511,-0.4842,0.0064,-0.046875,0.10302734,-1.046875,610.98,402.5,-199.22
22654,-0.0458,-0.4406,0.0458,-0.046875,0.10546875,-1.0234375,599.17,405.19,-206.95
22683,0.1054,-0.2341,0.0543,-0.02734375,0.09863281,-1.01806641,623.97,417.54,-194.89
22694,0.1171,-0.1692,0.0458,-0.03613281,0.10839844,-1.00634766,613.87,405.25,-197.84
22723,0.0915,-0.2086,0.0649,-0.03027344,0.09326172,-1.02197266,618.26,400.05,-187.43
22734,0.0702,-0.2267,0.0702,-0.01855469,0.11132812,-1.00732422,614.99,416.53,-189.46
22763,0.0756,-0.1362,0.0447,-0.02636719,0.09228516,-1.02294922,608.08,397.15,-196.71
22774,0.0756,-0.1288,0.0436,-0.01953125,0.09521484,-1.01318359,625.66,406.54,-193.97
22803,-0.0521,-0.1862,0.0617,-0.02929688,0.10351562,-1.01123047,608.03,406.45,-205.7
22814,-0.0479,-0.1767,0.0692,-0.03662109,0.09423828,-1,618.55,406,-212.53
22843,0.0138,-0.1894,0.1341,-0.02832031,0.10449219,-1.02001953,615.28,402.76,-189.95
22854,0.0287,-0.2022,0.1086,-0.02099609,0.09667969,-1.03759766,606.35,405.59,-192.39
22883,0.0585,-0.1203,0.0192,-0.01611328,0.09179688,-1.03759766,618.58,399.37,-206.11
22894,0.0383,-0.1032,0.017,-0.02441406,0.08056641,-1.02392578,600.5,409.44,-202.83
22923,-0.0585,-0.1373,0.017,-0.00878906,0.10009766,-1.03369141,616.89,405.09,-200.55
22934,-0.0788,-0.1394,0.0106,-0.00097656,0.08007812,-1.01269531,607.62,413.92,-189.45
22963,-0.0447,-0.116,0.0096,-0.00146484,0.09667969,-1.02050781,615.05,419.03,-196.04
23061,-0.0149,-0.1958,0.0915,0.02636719,0.09082031,-1.01757812,622.64,413.29,-199.01
23061,-0.0149,-0.1958,0.0915,0.02636719,0.09082031,-1.01757812,616.73,401.5,-186.02
23105,-0.149,-0.2097,0.1064,0.02148438,0.10546875,-1.03076172,613.87,405.25,-197.84
23115,-0.0468,-0.1937,0.1011,0.02685547,0.11181641,-1.01953125,613.66,417.54,-200.07
23144,0.0766,-0.2139,0.1117,0.02294922,0.11474609,-1.0390625,618.22,409.34,-196.42
23155,0.0543,-0.2341,0.0968,0.02197266,0.10498047,-1.01904297,607.71,409.79,-189.6
23184,0.2246,-0.1969,0.0426,0.03955078,0.08642578,-1.02441406,614.16,391.48,-198.32
23195,0.2203,-0.1713,0.0319,0.03515625,0.08496094,-1.01708984,622.58,406.84,-187.25
23224,0.1692,-0.1405,0.0138,0.04052734,0.09033203,-1.04541016,613.66,408.34,-188.4
23235,0.1756,-0.1362,0.0021,0.03613281,0.08789062,-1.02441406,617.07,394.18,-198.27
23264,0.1341,-0.0777,0.0021,0.03710938,0.06201172,-1.01953125,621.03,410.95,-188.41
23275,0.1054,-0.0628,0.0096,-0.00244141,0.04931641,-0.96679688,606.34,408.24,-194.96
23304,-0.0096,-0.0819,0.1096,0.02880859,0.08642578,-1.03466797,625.76,408.96,-203.21
23315,0.0404,-0.0915,0.0968,0.04345703,0.05224609,-1.02392578,610.73,403.04,-184.55
23344,0.1213,-0.099,-0.0096,0.04736328,0.07714844,-0.96728516,615.41,409.06,-205.72
23355,0.0532,-0.1224,-0.0915,0.02783203,0.06347656,-0.99023438,617.93,413.91,-184.27
23384,0.0702,-0.0383,-0.0287,0.03613281,0.03515625,-0.99560547,621.21,405.3,-192.61
23395,0.0617,0,-0.0117,0.04199219,0.06005859,-1.03759766,610.99,399.85,-196.65
23424,-0.0404,-0.0372,0.0021,0.04443359,0.06054688,-1.01318359,621.24,407.86,-197.85
23435,-0.0553,-0.0511,0,0.04296875,0.07080078,-1.00878906,622.44,418.99,-193.48
23464,-0.0287,-0.0372,-0.0234,0.04736328,0.0625,-1.05517578,621.4,407.52,-207.19
23475,0.0298,-0.0511,-0.0277,0.04394531,0.04345703,-1.03076172,609.27,408.28,-192.34
23504,0.0255,-0.0128,-0.0266,0.04931641,0.06152344,-1.03955078,618.28,406.59,-196.52
23515,0.0128,-0.017,-0.0287,0.04248047,0.05615234,-1.05761719,613.57,417.74,-194.73
23544,-0.0298,-0.0287,-0.016,0.04931641,0.08105469,-1.0078125,615.09,418.94,-198.71
23555,-0.0287,-0.016,-0.0149,0.03955078,0.07519531,-1.04101562,613.51,415.23,-188.16
23584,-0.0383,-0.0192,-0.0085,0.04150391,0.05419922,-1.03173828,616.54,417.68,-194.77
23595,0,-0.0255,-0.0011,0.04199219,0.0625,-1.02392578,614.02,407.56,-209.75
23624,0.0617,-0.0383,-0.0309,0.04052734,0.06884766,-1.02294922,602.14,410.4,-213.47
23703,0.0426,-0.0639,-0.016,0.04101562,0.05029297,-1.03710938,622.88,399.62,-196.83
23714,0.017,-0.0681,0,0.03515625,0.04345703,-1.01953125,616.8,405.29,-195.21
23742,-0.0277,-0.0692,0.0287,0.05712891,0.06689453,-1.02099609,605.06,406.5,-205.66
23753,-0.0341,-0.0521,0.0192,0.03466797,0.06494141,-1.02685547,609.6,394.42,-195.49
23782,0.0149,-0.0351,0.0074,0.03808594,0.04638672,-1.01318359,609.64,394.32,-198.16
23793,0.0032,-0.017,0.0128,0.05224609,0.06152344,-1.02490234,610.99,399.85,-196.65
23822,0.0564,-0.0074,-0.0245,0.05126953,0.06445312,-1.02441406,621.1,405.55,-185.94
23833,0.0894,-0.0096,-0.0383,0.05419922,0.06201172,-1.04150391,614.14,404.66,-213.85
23862,0.0841,-0.0436,-0.0234,0.04492188,0.05175781,-1.00976562,618.21,402.8,-187.33
23873,0.05,-0.0426,-0.0117,0.04443359,0.06201172,-1.0234375,622.58,416.04,-198.92
23902,-0.0521,-0.0202,0.0149,0.04882812,0.05517578,-0.98876953,627.3,398.31,-192.95
23913,-0.0319,-0.0106,0.0032,0.04443359,0.04589844,-1.04833984,616.94,398.41,-195.46
23942,-0.0245,-0.0277,-0.0181,0.02148438,-0.00585938,-1.04492188,605.25,399.52,-208.57
23953,-0.0372,-0.0341,0.0085,0.04980469,0.07128906,-1.0625,611.21,396.75,-206.09
23982,-0.0458,-0.0479,0.0117,0.04199219,0.04248047,-1.02539062,618.05,422.86,-202.61
23993,-0.0628,-0.0415,0.0234,0.04736328,0.05615234,-1.02246094,615.05,413.77,-189.56
24022,-0.1266,-0.0372,0.0415,0.04003906,0.07128906,-1.02148438,617.78,423.45,-186.6
24033,-0.0905,-0.0309,0.0404,0.04785156,0.06689453,-1.00683594,618.53,399.46,-203.44
24062,-0.1607,-0.0287,0.0394,0.04736328,0.04199219,-1.03466797,616.89,410.36,-207.03
24073,-0.1213,-0.0468,0.0543,0.06494141,0.07421875,-1.04443359,610.98,402.5,-199.22
24102,-0.1564,-0.0521,0.0809,0.04394531,0.07910156,-0.98925781,621.29,398.57,-188.85
24113,-0.2054,-0.0394,0.0915,0.04980469,0.06884766,-1.02197266,616.96,404.95,-204.55
24142,-0.0894,0.0277,0.116,0.04199219,0.07568359,-1.015625,615.44,402.42,-199.29
24153,-0.1235,0.0415,0.1298,0.05322266,0.09814453,-1.01904297,613.81,408,-197.74
24182,-0.166,0.0692,0.0851,0.03271484,0.13183594,-1.01757812,609.69,394.23,-200.83
24193,-0.1841,0.0851,0.0734,0.03222656,0.06787109,-0.95996094,627.44,400.62,-204.86
24222,-0.2192,0.1724,0.0851,0.03271484,0.09423828,-1.01904297,620.85,415.28,-182.93
24233,-0.1884,0.1948,0.1096,0.03369141,0.08105469,-1.03417969,610.89,402.7,-193.89
24262,-0.0372,0.0521,0.0543,0.02587891,0.09814453,-1.02685547,243.01,768.08,166.37
24337,0.1075,0.165,0.2097,0.02197266,0.08398438,-1.02246094,610.75,409.58,-193.64
24352,0.1086,0.166,0.1713,0.01074219,0.10644531,-1.06201172,618.12,416.13,-198.85
24367,0.1394,0.1543,0.1309,-0.0234375,0.05615234,-1.04833984,617.78,414.25,-174.93
24396,-0.0404,-0.0585,0.0532,0.00244141,0.08203125,-1.01220703,621,417.59,-194.84
24407,-0.0532,-0.0521,0.0415,0.00830078,0.08642578,-1.03222656,595.68,415.57,-187.89
24436,0.0266,0.0043,0.0192,0.00292969,0.08886719,-1.02539062,607.96,402.66,-196.51
24447,0.0575,0.0309,0.0138,0.01123047,0.08691406,-1.02001953,610.66,413.71,-193.5
24476,-0.0074,-0.0266,0.0255,0.03710938,0.07470703,-1.02929688,624.55,393.94,-201.05
24487,-0.0064,-0.0351,0.0202,-0.01367188,0.07128906,-1.04248047,618.33,409.1,-203.1
24516,-0.049,-0.067,0.0064,-0.01416016,-0.01416016,-1.02392578,600.49,402.9,-193.73
24527,-0.099,-0.0809,0.0128,0.00683594,-0.01318359,-1.05029297,614.06,398.27,-200.75
24556,-0.0223,-0.049,0.016,-0.02050781,0.06298828,-0.95605469,616.61,401.75,-179.35
24567,-0.0117,-0.0553,0.017,0.01074219,0.0859375,-0.99414062,605.09,399.87,-199.23
24596,-0.0479,-0.0788,-0.0117,0.02587891,0.07910156,-0.98730469,605.15,402.38,-205.81
24607,-0.0788,-0.1139,-0.0096,0.02490234,0.07617188,-1.02441406,615.39,402.52,-196.62
24636,0.049,0.0053,0.0096,0.00976562,0.10351562,-1.04052734,621.23,410.52,-200.42
24647,0.0309,0.0064,0.0234,0.00390625,0.07373047,-1.01611328,606.44,410.65,-204.2
24676,0.0085,-0.0117,0.0287,0.01123047,0.10351562,-1.02978516,627.3,407.5,-204.61
24687,0.0117,-0.0074,0.0223,0.01513672,0.06835938,-1.06005859,607.92,402.76,-193.84
24716,0.0192,-0.0117,-0.0011,0.01269531,0.07373047,-1.00732422,610.96,406.49,-203.08
24727,0.0479,0.0181,0.0043,0.00683594,0.06591797,-1.03417969,624.27,401.12,-192.8
24756,0.0085,0.0043,0,-0.00097656,0.10253906,-1.01757812,616.99,398.31,-198.13
24767,0.0021,-0.0021,0.0032,0.01074219,0.08496094,-1.03857422,608.06,399.81,-199.28
24796,-0.0011,0.0085,0.0234,-0.01220703,0.08886719,-1.02587891,631.6,407.76,-195.34
24807,-0.0447,-0.0138,0.0277,-0.00195312,0.05273438,-0.99121094,616.75,405.39,-192.54
24836,0.0479,0.0426,0.0287,-0.00439453,0.07714844,-1.00830078,629.97,416,-196.36
24847,0.0958,0.0468,0.0277,-0.00488281,0.07714844,-1.00878906,601.68,417.96,-194.55
24876,0.0138,-0.0415,-0.0074,0.01123047,0.08740234,-1.03759766,639.08,407.52,-198.12
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,